PT. BANK RAKYAT INDONESIA (PERSERO) TBK.,,,,,,,,,,,,,,,,,,BANK BRI,
"Jl. Jenderal Sudirman Kav. 44-46, Jakarta 10210",,,,,,,,,,,,,,,,,,,
"Telp. 021-5758965, 45, 64, 46   Fax. 021-5700914",,,,,,,,,,,,,,,Melayani  Dengan  Setulus  Hati,,,,
Account Statement,,,,,,,,,,,,,,,,,,,
Account No,,,:,0206-01-006511-30-6 ,,,,,,,,,,,,,,,
Account Name,,,:,PT LINTAS MARGA SEDAYA,,,,,,,,,,,,,,,
Account Status,,,:,Active,,,,,,,,,,,,,,,
Today Hold Balance,,,:,0.00,,,,,,,,,,,,,,,
Period,,,:,01/01/2021 - 18/01/2021,,,,,,,,,,,,,,,
DATE,TIME,REMARK,,,,DEBET,,,CREDIT,,Ledger,,,TELLER ID,,,,,
17/01/21,13:49:27,000001984600003 10098418 170121 00 00016 ,,,,0.00,,,"1,182,000.00",,"17,397,307,902.00",,,0852076   ,,,,,
17/01/21,13:49:26,000001984600000 10098361 160121 00 00001 ,,,,0.00,,,"25,000.00",,"17,396,125,902.00",,,0852093   ,,,,,
17/01/21,13:49:26,000001984600000 10098361 160121 03 00015 ,,,,0.00,,,"710,000.00",,"17,396,100,902.00",,,0852093   ,,,,,
17/01/21,13:49:26,000001984600000 10098360 160121 00 00008 ,,,,0.00,,,"245,000.00",,"17,395,390,902.00",,,0852093   ,,,,,
17/01/21,13:49:26,000001984600000 10098360 160121 03 00008 ,,,,0.00,,,"228,500.00",,"17,395,145,902.00",,,0852093   ,,,,,
17/01/21,13:49:26,000001984600001 10098391 160121 00 00022 ,,,,0.00,,,"1,387,500.00",,"17,394,917,402.00",,,0852052   ,,,,,
17/01/21,13:49:26,000001984600001 10098392 160121 00 00010 ,,,,0.00,,,"720,500.00",,"17,393,529,902.00",,,0852052   ,,,,,
17/01/21,13:49:26,000001984600001 10098390 160121 00 00005 ,,,,0.00,,,"212,000.00",,"17,392,809,402.00",,,0852052   ,,,,,
17/01/21,13:49:26,000001984600001 10098391 160121 03 00017 ,,,,0.00,,,"912,500.00",,"17,392,597,402.00",,,0852052   ,,,,,
17/01/21,13:49:26,000001984600001 10098390 160121 03 00001 ,,,,0.00,,,"10,500.00",,"17,391,684,902.00",,,0852052   ,,,,,
17/01/21,13:49:26,000001984600002 10098414 160121 00 00025 ,,,,0.00,,,"1,377,500.00",,"17,391,674,402.00",,,0852080   ,,,,,
17/01/21,13:46:12,000001929570262 10666154 170121 00 00046 ,,,,0.00,,,"4,255,000.00",,"17,390,296,902.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666172 170121 00 00007 ,,,,0.00,,,"680,000.00",,"17,386,041,902.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666157 170121 00 00007 ,,,,0.00,,,"738,500.00",,"17,385,361,902.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666156 170121 00 00024 ,,,,0.00,,,"2,435,000.00",,"17,384,623,402.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666155 170121 00 00027 ,,,,0.00,,,"2,666,000.00",,"17,382,188,402.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666152 170121 00 00025 ,,,,0.00,,,"2,302,500.00",,"17,379,522,402.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666158 170121 00 00033 ,,,,0.00,,,"3,237,500.00",,"17,377,219,902.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666153 170121 00 00022 ,,,,0.00,,,"2,212,500.00",,"17,373,982,402.00",,,0852057   ,,,,,
17/01/21,13:46:12,000001929570262 10666171 170121 00 00010 ,,,,0.00,,,"1,002,500.00",,"17,371,769,902.00",,,0852057   ,,,,,
17/01/21,13:46:11,000001929570116 10098575 170121 00 00008 ,,,,0.00,,,"642,500.00",,"17,370,767,402.00",,,0852096   ,,,,,
17/01/21,13:46:11,000001929570116 10098578 170121 00 00002 ,,,,0.00,,,"142,500.00",,"17,370,124,902.00",,,0852096   ,,,,,
17/01/21,13:46:11,000001929570262 10666170 170121 00 00028 ,,,,0.00,,,"2,654,500.00",,"17,369,982,402.00",,,0852057   ,,,,,
17/01/21,13:46:09,000001929570262 10666155 160121 03 00015 ,,,,0.00,,,"1,447,500.00",,"17,367,327,902.00",,,0852057   ,,,,,
17/01/21,13:46:09,000001929570262 10666157 160121 03 00017 ,,,,0.00,,,"1,527,500.00",,"17,365,880,402.00",,,0852057   ,,,,,
17/01/21,13:46:09,000001929570262 10666156 160121 03 00012 ,,,,0.00,,,"1,106,500.00",,"17,364,352,902.00",,,0852057   ,,,,,
17/01/21,13:46:09,000001929570262 10666171 160121 03 00005 ,,,,0.00,,,"465,000.00",,"17,363,246,402.00",,,0852057   ,,,,,
17/01/21,13:46:09,000001929570262 10666169 160121 03 00007 ,,,,0.00,,,"752,500.00",,"17,362,781,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666171 160121 02 00007 ,,,,0.00,,,"540,500.00",,"17,362,028,902.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666154 160121 00 00035 ,,,,0.00,,,"3,129,000.00",,"17,361,488,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666171 160121 00 00029 ,,,,0.00,,,"2,487,500.00",,"17,358,359,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666156 160121 00 00007 ,,,,0.00,,,"724,000.00",,"17,355,871,902.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666172 160121 02 00010 ,,,,0.00,,,"710,500.00",,"17,355,147,902.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666157 160121 00 00015 ,,,,0.00,,,"1,339,000.00",,"17,354,437,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666157 160121 02 00043 ,,,,0.00,,,"4,068,500.00",,"17,353,098,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666172 160121 00 00008 ,,,,0.00,,,"738,500.00",,"17,349,029,902.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666155 160121 02 00042 ,,,,0.00,,,"3,582,500.00",,"17,348,291,402.00",,,0852057   ,,,,,
17/01/21,13:46:08,000001929570262 10666169 160121 02 00002 ,,,,0.00,,,"186,500.00",,"17,344,708,902.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666154 160121 01 00010 ,,,,0.00,,,"1,307,000.00",,"17,344,522,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666152 160121 00 00031 ,,,,0.00,,,"2,605,000.00",,"17,343,215,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666170 160121 00 00026 ,,,,0.00,,,"2,439,500.00",,"17,340,610,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666158 160121 01 00010 ,,,,0.00,,,"809,500.00",,"17,338,170,902.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666157 160121 01 00012 ,,,,0.00,,,"1,015,500.00",,"17,337,361,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666169 160121 00 00004 ,,,,0.00,,,"311,500.00",,"17,336,345,902.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666153 160121 01 00002 ,,,,0.00,,,"132,500.00",,"17,336,034,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666154 160121 02 00022 ,,,,0.00,,,"2,228,500.00",,"17,335,901,902.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666152 160121 02 00004 ,,,,0.00,,,"373,000.00",,"17,333,673,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666158 160121 02 00054 ,,,,0.00,,,"4,871,000.00",,"17,333,300,402.00",,,0852057   ,,,,,
17/01/21,13:46:07,000001929570262 10666156 160121 02 00066 ,,,,0.00,,,"6,161,000.00",,"17,328,429,402.00",,,0852057   ,,,,,
17/01/21,13:46:06,000001929570262 10666156 160121 01 00014 ,,,,0.00,,,"1,301,500.00",,"17,322,268,402.00",,,0852057   ,,,,,
17/01/21,13:46:06,000001929570262 10666158 160121 00 00007 ,,,,0.00,,,"565,000.00",,"17,320,966,902.00",,,0852057   ,,,,,
17/01/21,13:46:06,000001929570262 10666155 160121 00 00052 ,,,,0.00,,,"5,712,000.00",,"17,320,401,902.00",,,0852057   ,,,,,
17/01/21,13:46:06,000001929570262 10666171 160121 01 00002 ,,,,0.00,,,"169,000.00",,"17,314,689,902.00",,,0852057   ,,,,,
17/01/21,13:46:06,000001929570262 10666153 160121 00 00054 ,,,,0.00,,,"5,362,500.00",,"17,314,520,902.00",,,0852057   ,,,,,
17/01/21,13:46:01,000001929570116 10098575 160121 02 00015 ,,,,0.00,,,"901,500.00",,"17,309,158,402.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098577 160121 02 00006 ,,,,0.00,,,"216,500.00",,"17,308,256,902.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098578 160121 02 00002 ,,,,0.00,,,"60,000.00",,"17,308,040,402.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098578 160121 00 00010 ,,,,0.00,,,"811,500.00",,"17,307,980,402.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098577 160121 00 00008 ,,,,0.00,,,"547,000.00",,"17,307,168,902.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098577 160121 03 00015 ,,,,0.00,,,"1,128,500.00",,"17,306,621,902.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098575 160121 03 00008 ,,,,0.00,,,"517,500.00",,"17,305,493,402.00",,,0852096   ,,,,,
17/01/21,13:46:01,000001929570116 10098578 160121 03 00003 ,,,,0.00,,,"248,000.00",,"17,304,975,902.00",,,0852096   ,,,,,
17/01/21,13:46:00,000001929570116 10098575 160121 00 00026 ,,,,0.00,,,"2,088,500.00",,"17,304,727,902.00",,,0852096   ,,,,,
17/01/21,05:28:07,EMONEYSETTLE10238920 16/01/21 56 ,,,,0.00,,,"72,000.00",,"17,302,639,402.00",,,0852052   ,,,,,
17/01/21,05:27:54,EMONEYSETTLE10238918 16/01/21 66 ,,,,0.00,,,"82,500.00",,"17,302,567,402.00",,,0852046   ,,,,,
17/01/21,05:27:49,EMONEYSETTLE10238924 16/01/21 87 ,,,,0.00,,,"87,000.00",,"17,302,484,902.00",,,0852038   ,,,,,
17/01/21,05:27:49,EMONEYSETTLE10238919 16/01/21 64 ,,,,0.00,,,"74,000.00",,"17,302,397,902.00",,,0852079   ,,,,,
17/01/21,05:27:47,EMONEYSETTLE11011409 16/01/21 46 ,,,,0.00,,,"45,500.00",,"17,302,323,902.00",,,0852048   ,,,,,
17/01/21,05:27:44,EMONEYSETTLE11011406 16/01/21 33 ,,,,0.00,,,"118,000.00",,"17,302,278,402.00",,,0852051   ,,,,,
17/01/21,05:27:27,EMONEYSETTLE10238919 16/01/21 63 ,,,,0.00,,,"28,500.00",,"17,302,160,402.00",,,0852079   ,,,,,
17/01/21,05:26:43,EMONEYSETTLE10238919 16/01/21 62 ,,,,0.00,,,"320,000.00",,"17,302,131,902.00",,,0852079   ,,,,,
17/01/21,05:25:29,EMONEYSETTLE11011409 16/01/21 45 ,,,,0.00,,,"45,500.00",,"17,301,811,902.00",,,0852048   ,,,,,
17/01/21,05:25:26,EMONEYSETTLE10238924 16/01/21 86 ,,,,0.00,,,"216,500.00",,"17,301,766,402.00",,,0852038   ,,,,,
17/01/21,05:25:26,EMONEYSETTLE10238918 16/01/21 65 ,,,,0.00,,,"107,000.00",,"17,301,549,902.00",,,0852046   ,,,,,
17/01/21,05:25:24,EMONEYSETTLE10238919 16/01/21 61 ,,,,0.00,,,"703,800.00",,"17,301,442,902.00",,,0852079   ,,,,,
17/01/21,05:25:23,EMONEYSETTLE11011406 16/01/21 32 ,,,,0.00,,,"25,500.00",,"17,300,739,102.00",,,0852051   ,,,,,
17/01/21,05:24:35,EMONEYSETTLE10238919 16/01/21 60 ,,,,0.00,,,"130,500.00",,"17,300,713,602.00",,,0852079   ,,,,,
17/01/21,05:24:22,EMONEYSETTLE10238920 16/01/21 55 ,,,,0.00,,,"107,500.00",,"17,300,583,102.00",,,0852052   ,,,,,
17/01/21,05:24:21,EMONEYSETTLE11011409 16/01/21 44 ,,,,0.00,,,"114,500.00",,"17,300,475,602.00",,,0852048   ,,,,,
17/01/21,05:24:21,EMONEYSETTLE10238924 16/01/21 85 ,,,,0.00,,,"186,000.00",,"17,300,361,102.00",,,0852038   ,,,,,
17/01/21,05:24:21,EMONEYSETTLE10238918 16/01/21 64 ,,,,0.00,,,"166,500.00",,"17,300,175,102.00",,,0852046   ,,,,,
17/01/21,05:24:20,EMONEYSETTLE10238919 16/01/21 59 ,,,,0.00,,,"106,900.00",,"17,300,008,602.00",,,0852079   ,,,,,
17/01/21,05:24:20,EMONEYSETTLE11011406 16/01/21 31 ,,,,0.00,,,"73,500.00",,"17,299,901,702.00",,,0852051   ,,,,,
17/01/21,05:24:18,EMONEYSETTLE11011406 16/01/21 30 ,,,,0.00,,,"158,000.00",,"17,299,828,202.00",,,0852051   ,,,,,
17/01/21,05:24:17,EMONEYSETTLE10238919 16/01/21 57 ,,,,0.00,,,"146,000.00",,"17,299,670,202.00",,,0852079   ,,,,,
17/01/21,05:24:16,EMONEYSETTLE11011409 16/01/21 43 ,,,,0.00,,,"163,000.00",,"17,299,524,202.00",,,0852048   ,,,,,
17/01/21,05:24:15,EMONEYSETTLE10238919 16/01/21 58 ,,,,0.00,,,"212,000.00",,"17,299,361,202.00",,,0852079   ,,,,,
17/01/21,05:24:15,EMONEYSETTLE10238918 16/01/21 63 ,,,,0.00,,,"35,000.00",,"17,299,149,202.00",,,0852046   ,,,,,
17/01/21,05:24:15,EMONEYSETTLE10238924 16/01/21 84 ,,,,0.00,,,"69,000.00",,"17,299,114,202.00",,,0852038   ,,,,,
17/01/21,05:00:02,000001984600000 10098360 160121 02 00012 ,,,,0.00,,,"299,500.00",,"17,299,045,202.00",,,0852093   ,,,,,
17/01/21,05:00:02,000001984600000 10098361 160121 00 00041 ,,,,0.00,,,"1,487,500.00",,"17,298,745,702.00",,,0852093   ,,,,,
17/01/21,05:00:02,000001984600000 10098360 160121 00 00056 ,,,,0.00,,,"1,563,000.00",,"17,297,258,202.00",,,0852093   ,,,,,
17/01/21,05:00:02,000001984600000 10098361 160121 01 00018 ,,,,0.00,,,"348,500.00",,"17,295,695,202.00",,,0852093   ,,,,,
17/01/21,05:00:02,000001984600000 10098360 160121 01 00010 ,,,,0.00,,,"278,500.00",,"17,295,346,702.00",,,0852093   ,,,,,
17/01/21,05:00:01,000001984600000 10098360 150121 00 00053 ,,,,0.00,,,"1,273,500.00",,"17,295,068,202.00",,,0852093   ,,,,,
17/01/21,05:00:01,000001984600000 10098361 150121 00 00015 ,,,,0.00,,,"538,500.00",,"17,293,794,702.00",,,0852093   ,,,,,
17/01/21,05:00:01,000001984600000 10098361 150121 02 00018 ,,,,0.00,,,"432,500.00",,"17,293,256,202.00",,,0852093   ,,,,,
17/01/21,05:00:01,000001984600000 10098360 150121 03 00027 ,,,,0.00,,,"1,034,000.00",,"17,292,823,702.00",,,0852093   ,,,,,
17/01/21,04:54:43,000001984600002 10098413 160121 00 00079 ,,,,0.00,,,"4,312,000.00",,"17,291,789,702.00",,,0852080   ,,,,,
17/01/21,04:54:43,000001984600002 10098414 160121 00 00064 ,,,,0.00,,,"3,270,500.00",,"17,287,477,702.00",,,0852080   ,,,,,
17/01/21,04:54:43,000001984600002 10098413 160121 01 00001 ,,,,0.00,,,"32,000.00",,"17,284,207,202.00",,,0852080   ,,,,,
17/01/21,04:54:43,000001984600002 10098413 160121 02 00047 ,,,,0.00,,,"2,674,000.00",,"17,284,175,202.00",,,0852080   ,,,,,
17/01/21,04:54:43,000001984600002 10098414 160121 02 00003 ,,,,0.00,,,"108,500.00",,"17,281,501,202.00",,,0852080   ,,,,,
17/01/21,04:54:42,000001984600002 10098413 150121 00 00076 ,,,,0.00,,,"3,944,500.00",,"17,281,392,702.00",,,0852080   ,,,,,
17/01/21,04:54:42,000001984600002 10098414 150121 00 00045 ,,,,0.00,,,"2,434,000.00",,"17,277,448,202.00",,,0852080   ,,,,,
17/01/21,04:52:37,000001984600003 10098415 150121 00 00040 ,,,,0.00,,,"1,792,000.00",,"17,275,014,202.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098418 150121 00 00043 ,,,,0.00,,,"2,071,500.00",,"17,273,222,202.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098415 150121 02 00058 ,,,,0.00,,,"3,037,000.00",,"17,271,150,702.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098418 160121 00 00080 ,,,,0.00,,,"4,649,000.00",,"17,268,113,702.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098415 160121 00 00113 ,,,,0.00,,,"6,842,500.00",,"17,263,464,702.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098415 160121 01 00035 ,,,,0.00,,,"1,478,000.00",,"17,256,622,202.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098418 160121 02 00016 ,,,,0.00,,,"901,000.00",,"17,255,144,202.00",,,0852076   ,,,,,
17/01/21,04:52:37,000001984600003 10098415 160121 02 00014 ,,,,0.00,,,"657,500.00",,"17,254,243,202.00",,,0852076   ,,,,,
17/01/21,04:47:05,000001984600001 10098392 150121 02 00002 ,,,,0.00,,,"130,500.00",,"17,253,585,702.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098390 150121 03 00011 ,,,,0.00,,,"357,500.00",,"17,253,455,202.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098392 150121 03 00003 ,,,,0.00,,,"105,000.00",,"17,253,097,702.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098391 150121 03 00008 ,,,,0.00,,,"255,500.00",,"17,252,992,702.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098391 160121 00 00048 ,,,,0.00,,,"2,446,500.00",,"17,252,737,202.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098392 160121 00 00081 ,,,,0.00,,,"3,535,500.00",,"17,250,290,702.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098391 160121 01 00052 ,,,,0.00,,,"1,978,000.00",,"17,246,755,202.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098390 160121 00 00028 ,,,,0.00,,,"906,500.00",,"17,244,777,202.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098390 160121 01 00036 ,,,,0.00,,,"1,157,500.00",,"17,243,870,702.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098391 160121 02 00044 ,,,,0.00,,,"1,454,000.00",,"17,242,713,202.00",,,0852052   ,,,,,
17/01/21,04:47:05,000001984600001 10098392 160121 02 00023 ,,,,0.00,,,"1,108,000.00",,"17,241,259,202.00",,,0852052   ,,,,,
17/01/21,04:47:04,000001984600001 10098391 150121 00 00071 ,,,,0.00,,,"3,589,000.00",,"17,240,151,202.00",,,0852052   ,,,,,
17/01/21,04:47:04,000001984600001 10098392 150121 00 00069 ,,,,0.00,,,"3,023,000.00",,"17,236,562,202.00",,,0852052   ,,,,,
17/01/21,04:47:04,000001984600001 10098391 150121 02 00049 ,,,,0.00,,,"1,576,500.00",,"17,233,539,202.00",,,0852052   ,,,,,
17/01/21,04:47:04,000001984600001 10098390 150121 00 00007 ,,,,0.00,,,"273,500.00",,"17,231,962,702.00",,,0852052   ,,,,,
17/01/21,04:47:04,000001984600001 10098390 150121 02 00020 ,,,,0.00,,,"559,500.00",,"17,231,689,202.00",,,0852052   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 150121 00 00001 ,,,,0.00,,,"154,500.00",,"17,231,129,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098429 150121 00 00061 ,,,,0.00,,,"1,960,500.00",,"17,230,975,202.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 150121 02 00024 ,,,,0.00,,,"1,016,000.00",,"17,229,014,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098429 150121 03 00006 ,,,,0.00,,,"286,000.00",,"17,227,998,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 150121 03 00006 ,,,,0.00,,,"241,000.00",,"17,227,712,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 160121 00 00016 ,,,,0.00,,,"924,000.00",,"17,227,471,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098429 160121 00 00076 ,,,,0.00,,,"2,299,500.00",,"17,226,547,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098429 160121 01 00031 ,,,,0.00,,,"705,500.00",,"17,224,248,202.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 160121 01 00006 ,,,,0.00,,,"90,000.00",,"17,223,542,702.00",,,0852030   ,,,,,
17/01/21,04:39:49,000001984600004 10098430 160121 02 00019 ,,,,0.00,,,"256,500.00",,"17,223,452,702.00",,,0852030   ,,,,,
17/01/21,04:37:48,000001984600005 10098451 160121 00 00039 ,,,,0.00,,,"3,453,500.00",,"17,223,196,202.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098457 160121 00 00004 ,,,,0.00,,,"289,000.00",,"17,219,742,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098459 160121 00 00038 ,,,,0.00,,,"2,947,500.00",,"17,219,453,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098454 160121 00 00042 ,,,,0.00,,,"3,090,000.00",,"17,216,506,202.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098457 160121 01 00014 ,,,,0.00,,,"1,539,500.00",,"17,213,416,202.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098454 160121 01 00061 ,,,,0.00,,,"4,432,000.00",,"17,211,876,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098467 160121 00 00002 ,,,,0.00,,,"215,000.00",,"17,207,444,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098463 160121 00 00004 ,,,,0.00,,,"336,000.00",,"17,207,229,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098453 160121 01 00086 ,,,,0.00,,,"6,361,500.00",,"17,206,893,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098469 160121 00 00001 ,,,,0.00,,,"13,500.00",,"17,200,532,202.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098453 160121 02 00092 ,,,,0.00,,,"7,252,000.00",,"17,200,518,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098454 160121 02 00075 ,,,,0.00,,,"6,468,500.00",,"17,193,266,702.00",,,0852025   ,,,,,
17/01/21,04:37:48,000001984600005 10098451 160121 02 00056 ,,,,0.00,,,"5,037,500.00",,"17,186,798,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098457 150121 00 00009 ,,,,0.00,,,"608,500.00",,"17,181,760,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098455 150121 00 00065 ,,,,0.00,,,"5,675,500.00",,"17,181,152,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098457 150121 02 00028 ,,,,0.00,,,"2,274,000.00",,"17,175,476,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098461 150121 00 00006 ,,,,0.00,,,"457,000.00",,"17,173,202,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098458 150121 00 00007 ,,,,0.00,,,"500,500.00",,"17,172,745,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098463 150121 00 00002 ,,,,0.00,,,"179,500.00",,"17,172,245,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098454 150121 02 00038 ,,,,0.00,,,"3,904,000.00",,"17,172,065,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098453 150121 02 00001 ,,,,0.00,,,"45,500.00",,"17,168,161,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098454 150121 03 00044 ,,,,0.00,,,"4,314,500.00",,"17,168,116,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098453 150121 03 00117 ,,,,0.00,,,"9,943,000.00",,"17,163,801,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098451 150121 00 00003 ,,,,0.00,,,"322,500.00",,"17,153,858,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098451 150121 03 00010 ,,,,0.00,,,"1,075,000.00",,"17,153,536,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098457 150121 03 00009 ,,,,0.00,,,"1,002,500.00",,"17,152,461,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098455 150121 03 00007 ,,,,0.00,,,"738,500.00",,"17,151,458,702.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098455 160121 00 00102 ,,,,0.00,,,"7,488,000.00",,"17,150,720,202.00",,,0852025   ,,,,,
17/01/21,04:37:47,000001984600005 10098453 160121 00 00244 ,,,,0.00,,,"18,537,000.00",,"17,143,232,202.00",,,0852025   ,,,,,
17/01/21,04:37:46,000001984600005 10098467 150121 00 00001 ,,,,0.00,,,"13,500.00",,"17,124,695,202.00",,,0852025   ,,,,,
17/01/21,04:37:46,000001984600005 10098455 150121 02 00012 ,,,,0.00,,,"899,000.00",,"17,124,681,702.00",,,0852025   ,,,,,
17/01/21,04:37:46,000001984600005 10098453 150121 00 00241 ,,,,0.00,,,"20,279,500.00",,"17,123,782,702.00",,,0852025   ,,,,,
17/01/21,04:37:46,000001984600005 10098454 150121 00 00062 ,,,,0.00,,,"5,675,500.00",,"17,103,503,202.00",,,0852025   ,,,,,
16/01/21,15:46:00,000001929570262 10666169 160121 00 00001 ,,,,0.00,,,"177,000.00",,"17,097,827,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666158 160121 00 00024 ,,,,0.00,,,"1,667,000.00",,"17,097,650,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666171 160121 01 00008 ,,,,0.00,,,"871,000.00",,"17,095,983,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666153 160121 01 00003 ,,,,0.00,,,"294,000.00",,"17,095,112,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666156 160121 01 00017 ,,,,0.00,,,"1,559,000.00",,"17,094,818,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666157 160121 00 00025 ,,,,0.00,,,"2,126,500.00",,"17,093,259,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666156 160121 00 00005 ,,,,0.00,,,"480,500.00",,"17,091,133,202.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666170 160121 00 00006 ,,,,0.00,,,"876,500.00",,"17,090,652,702.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666153 160121 00 00007 ,,,,0.00,,,"1,214,500.00",,"17,089,776,202.00",,,0852057   ,,,,,
16/01/21,15:45:59,000001929570262 10666152 160121 00 00007 ,,,,0.00,,,"842,000.00",,"17,088,561,702.00",,,0852057   ,,,,,
